dataset,sample_id,prompt_id,client_id,split,official_filename
AGIQA-3K-full,glide_normal_158,AGIQA-e79ea28fe7cf,glide,train,glide_normal_158.jpg
AGIQA-3K-full,glide_normal_159,AGIQA-d8761fa80171,glide,train,glide_normal_159.jpg
AGIQA-3K-full,glide_normal_160,AGIQA-4901d63eed08,glide,train,glide_normal_160.jpg
AGIQA-3K-full,glide_normal_161,AGIQA-472af7225929,glide,val,glide_normal_161.jpg
AGIQA-3K-full,glide_normal_162,AGIQA-3a92ca053cc1,glide,train,glide_normal_162.jpg
AGIQA-3K-full,glide_normal_163,AGIQA-bedd004ea063,glide,train,glide_normal_163.jpg
AGIQA-3K-full,glide_normal_164,AGIQA-9ddef994f4d6,glide,train,glide_normal_164.jpg
AGIQA-3K-full,glide_normal_165,AGIQA-45c2f3a4f7aa,glide,train,glide_normal_165.jpg
AGIQA-3K-full,glide_normal_166,AGIQA-cf188c67a9b8,glide,train,glide_normal_166.jpg
AGIQA-3K-full,glide_normal_167,AGIQA-5e7c64fdbc18,glide,test,glide_normal_167.jpg
AGIQA-3K-full,glide_normal_168,AGIQA-b1da0547c2f4,glide,train,glide_normal_168.jpg
AGIQA-3K-full,glide_normal_169,AGIQA-b5383b49e05b,glide,test,glide_normal_169.jpg
AGIQA-3K-full,glide_normal_170,AGIQA-0de51307d9da,glide,test,glide_normal_170.jpg
AGIQA-3K-full,glide_normal_171,AGIQA-2b1c5c5c141b,glide,train,glide_normal_171.jpg
AGIQA-3K-full,glide_normal_172,AGIQA-2823adb86f2f,glide,train,glide_normal_172.jpg
AGIQA-3K-full,glide_normal_173,AGIQA-1635df37570d,glide,test,glide_normal_173.jpg
AGIQA-3K-full,glide_normal_174,AGIQA-ef9db73da947,glide,train,glide_normal_174.jpg
AGIQA-3K-full,glide_normal_175,AGIQA-4ae23c11e1b3,glide,train,glide_normal_175.jpg
AGIQA-3K-full,glide_normal_176,AGIQA-121c83e82f96,glide,test,glide_normal_176.jpg
AGIQA-3K-full,glide_normal_177,AGIQA-e38538486536,glide,train,glide_normal_177.jpg
AGIQA-3K-full,glide_normal_178,AGIQA-bd6e7cde02fc,glide,train,glide_normal_178.jpg
AGIQA-3K-full,glide_normal_179,AGIQA-45e156b05235,glide,train,glide_normal_179.jpg
AGIQA-3K-full,glide_normal_180,AGIQA-8fde933261c4,glide,train,glide_normal_180.jpg
AGIQA-3K-full,glide_normal_181,AGIQA-94051c8456d6,glide,train,glide_normal_181.jpg
AGIQA-3K-full,glide_normal_182,AGIQA-32d75345a5f5,glide,test,glide_normal_182.jpg
AGIQA-3K-full,glide_normal_183,AGIQA-ef98e7e5c9ba,glide,train,glide_normal_183.jpg
AGIQA-3K-full,glide_normal_184,AGIQA-893251c5ba76,glide,train,glide_normal_184.jpg
AGIQA-3K-full,glide_normal_185,AGIQA-a69fb8b78eb9,glide,train,glide_normal_185.jpg
AGIQA-3K-full,glide_normal_186,AGIQA-2317a680b698,glide,train,glide_normal_186.jpg
AGIQA-3K-full,glide_normal_187,AGIQA-20d7672f1b9b,glide,train,glide_normal_187.jpg
AGIQA-3K-full,glide_normal_188,AGIQA-fc61b5f30215,glide,train,glide_normal_188.jpg
AGIQA-3K-full,glide_normal_189,AGIQA-15ab7cb9d98f,glide,test,glide_normal_189.jpg
AGIQA-3K-full,glide_normal_190,AGIQA-c2e37db1ba32,glide,train,glide_normal_190.jpg
AGIQA-3K-full,glide_normal_191,AGIQA-8f47e5ab4c6f,glide,train,glide_normal_191.jpg
AGIQA-3K-full,glide_normal_192,AGIQA-31f795290c17,glide,train,glide_normal_192.jpg
AGIQA-3K-full,glide_normal_193,AGIQA-461ba0767435,glide,test,glide_normal_193.jpg
AGIQA-3K-full,glide_normal_194,AGIQA-9f8f853ca083,glide,train,glide_normal_194.jpg
AGIQA-3K-full,glide_normal_195,AGIQA-34fe7242ad9a,glide,test,glide_normal_195.jpg
AGIQA-3K-full,glide_normal_196,AGIQA-0d8602fb1aca,glide,train,glide_normal_196.jpg
AGIQA-3K-full,glide_normal_197,AGIQA-9be3116418d1,glide,val,glide_normal_197.jpg
AGIQA-3K-full,glide_normal_198,AGIQA-fe6c9142be68,glide,train,glide_normal_198.jpg
AGIQA-3K-full,glide_normal_199,AGIQA-7fac06549c79,glide,test,glide_normal_199.jpg
AGIQA-3K-full,glide_normal_200,AGIQA-d9baf8543c9b,glide,train,glide_normal_200.jpg
AGIQA-3K-full,glide_normal_201,AGIQA-aaaac710f29b,glide,val,glide_normal_201.jpg
AGIQA-3K-full,glide_normal_202,AGIQA-8726f694b7d2,glide,train,glide_normal_202.jpg
AGIQA-3K-full,glide_normal_203,AGIQA-b4078d2138ed,glide,train,glide_normal_203.jpg
AGIQA-3K-full,glide_normal_204,AGIQA-864aec596bd9,glide,val,glide_normal_204.jpg
AGIQA-3K-full,glide_normal_205,AGIQA-7c651e36074f,glide,test,glide_normal_205.jpg
AGIQA-3K-full,glide_normal_206,AGIQA-fb42182e75ed,glide,test,glide_normal_206.jpg
AGIQA-3K-full,glide_normal_207,AGIQA-a973dd8fbe31,glide,val,glide_normal_207.jpg
AGIQA-3K-full,glide_normal_208,AGIQA-845b79ffae4e,glide,train,glide_normal_208.jpg
AGIQA-3K-full,glide_normal_209,AGIQA-b1790fdc33ea,glide,train,glide_normal_209.jpg
AGIQA-3K-full,glide_normal_210,AGIQA-5e3045fb58ae,glide,test,glide_normal_210.jpg
AGIQA-3K-full,glide_normal_211,AGIQA-54583bc9220c,glide,test,glide_normal_211.jpg
AGIQA-3K-full,glide_normal_212,AGIQA-7c3be58f6483,glide,train,glide_normal_212.jpg
AGIQA-3K-full,glide_normal_213,AGIQA-957509340f7c,glide,test,glide_normal_213.jpg
AGIQA-3K-full,glide_normal_214,AGIQA-4e1e536bcea3,glide,train,glide_normal_214.jpg
AGIQA-3K-full,glide_normal_215,AGIQA-9f5e9f552c1f,glide,train,glide_normal_215.jpg
AGIQA-3K-full,glide_normal_216,AGIQA-d13d1e283f4a,glide,train,glide_normal_216.jpg
AGIQA-3K-full,glide_normal_217,AGIQA-134b48baf98c,glide,test,glide_normal_217.jpg
AGIQA-3K-full,glide_normal_218,AGIQA-7fd02b84fda4,glide,train,glide_normal_218.jpg
AGIQA-3K-full,glide_normal_219,AGIQA-6c43873cc393,glide,train,glide_normal_219.jpg
AGIQA-3K-full,glide_normal_220,AGIQA-6984fcb7131c,glide,train,glide_normal_220.jpg
AGIQA-3K-full,glide_normal_221,AGIQA-5a96f6ee9f99,glide,train,glide_normal_221.jpg
AGIQA-3K-full,glide_normal_222,AGIQA-cd76a0b6f05b,glide,train,glide_normal_222.jpg
AGIQA-3K-full,glide_normal_223,AGIQA-a8b31dec1e08,glide,test,glide_normal_223.jpg
AGIQA-3K-full,glide_normal_224,AGIQA-5ff95d19c989,glide,train,glide_normal_224.jpg
AGIQA-3K-full,glide_normal_225,AGIQA-487a4d95b14e,glide,train,glide_normal_225.jpg
AGIQA-3K-full,glide_normal_226,AGIQA-3f4b2678c41e,glide,train,glide_normal_226.jpg
AGIQA-3K-full,glide_normal_227,AGIQA-4a6f7b7171c3,glide,train,glide_normal_227.jpg
AGIQA-3K-full,glide_normal_228,AGIQA-7fbcbc5d2602,glide,train,glide_normal_228.jpg
AGIQA-3K-full,glide_normal_229,AGIQA-e24d681d42fa,glide,val,glide_normal_229.jpg
AGIQA-3K-full,glide_normal_230,AGIQA-241858497b40,glide,train,glide_normal_230.jpg
AGIQA-3K-full,glide_normal_231,AGIQA-26f3387f29d6,glide,train,glide_normal_231.jpg
AGIQA-3K-full,glide_normal_232,AGIQA-aa96d239cb01,glide,test,glide_normal_232.jpg
AGIQA-3K-full,glide_normal_233,AGIQA-91018ec483b8,glide,train,glide_normal_233.jpg
AGIQA-3K-full,glide_normal_234,AGIQA-72adf7554aff,glide,train,glide_normal_234.jpg
AGIQA-3K-full,glide_normal_235,AGIQA-839d3f4d0d53,glide,train,glide_normal_235.jpg
AGIQA-3K-full,glide_normal_236,AGIQA-5274466c7aca,glide,train,glide_normal_236.jpg
AGIQA-3K-full,glide_normal_237,AGIQA-bc6103aabea5,glide,train,glide_normal_237.jpg
AGIQA-3K-full,glide_normal_238,AGIQA-88225797d231,glide,train,glide_normal_238.jpg
AGIQA-3K-full,glide_normal_239,AGIQA-3857fb86efc3,glide,train,glide_normal_239.jpg
AGIQA-3K-full,glide_normal_240,AGIQA-d10db1886c8a,glide,train,glide_normal_240.jpg
AGIQA-3K-full,glide_normal_241,AGIQA-fa91e9db53b1,glide,test,glide_normal_241.jpg
AGIQA-3K-full,glide_normal_242,AGIQA-d42754ac4940,glide,train,glide_normal_242.jpg
AGIQA-3K-full,glide_normal_243,AGIQA-88d44d2b19b7,glide,train,glide_normal_243.jpg
AGIQA-3K-full,glide_normal_244,AGIQA-bc5561a2eb72,glide,test,glide_normal_244.jpg
AGIQA-3K-full,glide_normal_245,AGIQA-da1aef0b6659,glide,train,glide_normal_245.jpg
AGIQA-3K-full,glide_normal_246,AGIQA-187732966a3e,glide,train,glide_normal_246.jpg
AGIQA-3K-full,glide_normal_247,AGIQA-aeeef558303e,glide,train,glide_normal_247.jpg
AGIQA-3K-full,glide_normal_248,AGIQA-87561c35fad9,glide,train,glide_normal_248.jpg
AGIQA-3K-full,glide_normal_249,AGIQA-a0b65ad08740,glide,train,glide_normal_249.jpg
AGIQA-3K-full,glide_normal_250,AGIQA-825246a5adcd,glide,train,glide_normal_250.jpg
AGIQA-3K-full,glide_normal_251,AGIQA-ee5f5afeb342,glide,train,glide_normal_251.jpg
AGIQA-3K-full,glide_normal_252,AGIQA-8c1a38da7994,glide,val,glide_normal_252.jpg
AGIQA-3K-full,glide_normal_253,AGIQA-b04d851afc73,glide,train,glide_normal_253.jpg
AGIQA-3K-full,glide_normal_254,AGIQA-e1565d54217f,glide,train,glide_normal_254.jpg
AGIQA-3K-full,glide_normal_255,AGIQA-9d4135098745,glide,train,glide_normal_255.jpg
AGIQA-3K-full,glide_normal_256,AGIQA-d89e46130a96,glide,train,glide_normal_256.jpg
AGIQA-3K-full,glide_normal_257,AGIQA-2d2bb0095437,glide,train,glide_normal_257.jpg
AGIQA-3K-full,glide_normal_258,AGIQA-0f181149eb2a,glide,test,glide_normal_258.jpg
AGIQA-3K-full,glide_normal_259,AGIQA-6d4fab56dcb7,glide,train,glide_normal_259.jpg
AGIQA-3K-full,glide_normal_260,AGIQA-4fd99e98bfcc,glide,test,glide_normal_260.jpg
AGIQA-3K-full,glide_normal_261,AGIQA-52db3e0e841b,glide,train,glide_normal_261.jpg
AGIQA-3K-full,glide_normal_262,AGIQA-89e1b69268a9,glide,test,glide_normal_262.jpg
AGIQA-3K-full,glide_normal_263,AGIQA-4234732c7ece,glide,train,glide_normal_263.jpg
AGIQA-3K-full,glide_normal_264,AGIQA-60869db09321,glide,test,glide_normal_264.jpg
AGIQA-3K-full,glide_normal_265,AGIQA-c832635dd360,glide,val,glide_normal_265.jpg
AGIQA-3K-full,glide_normal_266,AGIQA-47f01f744d95,glide,test,glide_normal_266.jpg
AGIQA-3K-full,glide_normal_267,AGIQA-48249fb46134,glide,train,glide_normal_267.jpg
AGIQA-3K-full,glide_normal_268,AGIQA-4f5b8417ba27,glide,test,glide_normal_268.jpg
AGIQA-3K-full,glide_normal_269,AGIQA-c0979fe5af15,glide,train,glide_normal_269.jpg
AGIQA-3K-full,glide_normal_270,AGIQA-9f4df369c33d,glide,test,glide_normal_270.jpg
AGIQA-3K-full,glide_normal_271,AGIQA-c501dfbf43d4,glide,test,glide_normal_271.jpg
AGIQA-3K-full,glide_normal_272,AGIQA-c6ede13840bf,glide,train,glide_normal_272.jpg
AGIQA-3K-full,glide_normal_273,AGIQA-eeca63819cae,glide,train,glide_normal_273.jpg
AGIQA-3K-full,glide_normal_274,AGIQA-373eecf8fe79,glide,val,glide_normal_274.jpg
AGIQA-3K-full,glide_normal_275,AGIQA-ec8970400b03,glide,train,glide_normal_275.jpg
AGIQA-3K-full,glide_normal_276,AGIQA-700f85e93cd9,glide,train,glide_normal_276.jpg
AGIQA-3K-full,glide_normal_277,AGIQA-285ccdf13939,glide,val,glide_normal_277.jpg
AGIQA-3K-full,glide_normal_278,AGIQA-1cf041a27e5a,glide,train,glide_normal_278.jpg
AGIQA-3K-full,glide_normal_279,AGIQA-c6c3a07b14f5,glide,train,glide_normal_279.jpg
AGIQA-3K-full,glide_normal_280,AGIQA-a366638220c2,glide,train,glide_normal_280.jpg
AGIQA-3K-full,glide_normal_281,AGIQA-9ca8817fa0d7,glide,test,glide_normal_281.jpg
AGIQA-3K-full,glide_normal_282,AGIQA-f1e866c8ce87,glide,train,glide_normal_282.jpg
AGIQA-3K-full,glide_normal_283,AGIQA-3ddae4e47c34,glide,test,glide_normal_283.jpg
AGIQA-3K-full,glide_normal_284,AGIQA-514b19bebc24,glide,train,glide_normal_284.jpg
AGIQA-3K-full,glide_normal_285,AGIQA-46145207aed7,glide,train,glide_normal_285.jpg
AGIQA-3K-full,glide_normal_286,AGIQA-574bc6573ac1,glide,train,glide_normal_286.jpg
AGIQA-3K-full,glide_normal_287,AGIQA-a506eb9141fd,glide,train,glide_normal_287.jpg
AGIQA-3K-full,glide_normal_288,AGIQA-17d81fa16810,glide,test,glide_normal_288.jpg
AGIQA-3K-full,glide_normal_289,AGIQA-fef3bc0ee319,glide,train,glide_normal_289.jpg
AGIQA-3K-full,glide_normal_290,AGIQA-ce56cd7a084b,glide,val,glide_normal_290.jpg
AGIQA-3K-full,glide_normal_291,AGIQA-5e81c05a2b19,glide,train,glide_normal_291.jpg
AGIQA-3K-full,glide_normal_292,AGIQA-b93675144038,glide,test,glide_normal_292.jpg
AGIQA-3K-full,glide_normal_293,AGIQA-a8aeedd21648,glide,test,glide_normal_293.jpg
AGIQA-3K-full,glide_normal_294,AGIQA-73445cd4e31d,glide,train,glide_normal_294.jpg
AGIQA-3K-full,glide_normal_295,AGIQA-d6cfbcb0b65b,glide,val,glide_normal_295.jpg
AGIQA-3K-full,glide_normal_296,AGIQA-cda73163d4e7,glide,train,glide_normal_296.jpg
AGIQA-3K-full,glide_normal_297,AGIQA-017d4ba8d955,glide,train,glide_normal_297.jpg
AGIQA-3K-full,glide_normal_298,AGIQA-7e20efbb16ae,glide,train,glide_normal_298.jpg
AGIQA-3K-full,glide_normal_299,AGIQA-53a40ffc7b8e,glide,train,glide_normal_299.jpg
AGIQA-3K-full,midjourney_lowstep_000,AGIQA-6450500ef537,midjourney,train,midjourney_lowstep_000.jpg
AGIQA-3K-full,midjourney_lowstep_001,AGIQA-7a6a19473264,midjourney,train,midjourney_lowstep_001.jpg
AGIQA-3K-full,midjourney_lowstep_002,AGIQA-e7cac214d6e9,midjourney,train,midjourney_lowstep_002.jpg
AGIQA-3K-full,midjourney_lowstep_003,AGIQA-e9a8981cd29f,midjourney,train,midjourney_lowstep_003.jpg
AGIQA-3K-full,midjourney_lowstep_004,AGIQA-483967d836ca,midjourney,val,midjourney_lowstep_004.jpg
AGIQA-3K-full,midjourney_lowstep_005,AGIQA-e217ce39c73f,midjourney,train,midjourney_lowstep_005.jpg
AGIQA-3K-full,midjourney_lowstep_006,AGIQA-eaf6e4c20ea4,midjourney,test,midjourney_lowstep_006.jpg
AGIQA-3K-full,midjourney_lowstep_007,AGIQA-d7a1414ab859,midjourney,train,midjourney_lowstep_007.jpg
AGIQA-3K-full,midjourney_lowstep_008,AGIQA-15be354bb96e,midjourney,train,midjourney_lowstep_008.jpg
AGIQA-3K-full,midjourney_lowstep_009,AGIQA-9821efa7c5f4,midjourney,test,midjourney_lowstep_009.jpg
AGIQA-3K-full,midjourney_lowstep_010,AGIQA-1140c78e0ae6,midjourney,test,midjourney_lowstep_010.jpg
AGIQA-3K-full,midjourney_lowstep_011,AGIQA-5ef6165535cc,midjourney,test,midjourney_lowstep_011.jpg
AGIQA-3K-full,midjourney_lowstep_012,AGIQA-e334be82922d,midjourney,train,midjourney_lowstep_012.jpg
AGIQA-3K-full,midjourney_lowstep_013,AGIQA-a1025dda6741,midjourney,test,midjourney_lowstep_013.jpg
AGIQA-3K-full,midjourney_lowstep_014,AGIQA-5157585510fa,midjourney,test,midjourney_lowstep_014.jpg
AGIQA-3K-full,midjourney_lowstep_015,AGIQA-a140832780f0,midjourney,val,midjourney_lowstep_015.jpg
AGIQA-3K-full,midjourney_lowstep_016,AGIQA-29db9d3c3030,midjourney,test,midjourney_lowstep_016.jpg
AGIQA-3K-full,midjourney_lowstep_017,AGIQA-735ffd33c35d,midjourney,train,midjourney_lowstep_017.jpg
AGIQA-3K-full,midjourney_lowstep_018,AGIQA-3fbe71b5e645,midjourney,test,midjourney_lowstep_018.jpg
AGIQA-3K-full,midjourney_lowstep_019,AGIQA-24062dcfadad,midjourney,train,midjourney_lowstep_019.jpg
AGIQA-3K-full,midjourney_lowstep_020,AGIQA-9eeb9b8e3f8e,midjourney,test,midjourney_lowstep_020.jpg
AGIQA-3K-full,midjourney_lowstep_021,AGIQA-1371abf2f93d,midjourney,test,midjourney_lowstep_021.jpg
AGIQA-3K-full,midjourney_lowstep_022,AGIQA-6c6164597781,midjourney,test,midjourney_lowstep_022.jpg
AGIQA-3K-full,midjourney_lowstep_023,AGIQA-0af5d168f24a,midjourney,train,midjourney_lowstep_023.jpg
AGIQA-3K-full,midjourney_lowstep_024,AGIQA-889cbd060604,midjourney,train,midjourney_lowstep_024.jpg
AGIQA-3K-full,midjourney_lowstep_025,AGIQA-30e86978cc84,midjourney,test,midjourney_lowstep_025.jpg
AGIQA-3K-full,midjourney_lowstep_026,AGIQA-345eec9dd421,midjourney,test,midjourney_lowstep_026.jpg
AGIQA-3K-full,midjourney_lowstep_027,AGIQA-37dfb2ab2ae5,midjourney,test,midjourney_lowstep_027.jpg
AGIQA-3K-full,midjourney_lowstep_028,AGIQA-1bff9303dbad,midjourney,train,midjourney_lowstep_028.jpg
AGIQA-3K-full,midjourney_lowstep_029,AGIQA-a6ab88e8fd89,midjourney,train,midjourney_lowstep_029.jpg
AGIQA-3K-full,midjourney_lowstep_030,AGIQA-d2336a69fe20,midjourney,train,midjourney_lowstep_030.jpg
AGIQA-3K-full,midjourney_lowstep_031,AGIQA-8a1982e9c4e2,midjourney,val,midjourney_lowstep_031.jpg
AGIQA-3K-full,midjourney_lowstep_032,AGIQA-c8866246ba2d,midjourney,test,midjourney_lowstep_032.jpg
AGIQA-3K-full,midjourney_lowstep_033,AGIQA-f587e366ca8f,midjourney,train,midjourney_lowstep_033.jpg
AGIQA-3K-full,midjourney_lowstep_034,AGIQA-d91a18f3f62c,midjourney,train,midjourney_lowstep_034.jpg
AGIQA-3K-full,midjourney_lowstep_035,AGIQA-a408155fcc7c,midjourney,train,midjourney_lowstep_035.jpg
AGIQA-3K-full,midjourney_lowstep_036,AGIQA-a8e2e7bf98bc,midjourney,train,midjourney_lowstep_036.jpg
AGIQA-3K-full,midjourney_lowstep_037,AGIQA-2ff96029d612,midjourney,train,midjourney_lowstep_037.jpg
AGIQA-3K-full,midjourney_lowstep_038,AGIQA-699c069d0958,midjourney,train,midjourney_lowstep_038.jpg
AGIQA-3K-full,midjourney_lowstep_039,AGIQA-bb9a47ae293e,midjourney,train,midjourney_lowstep_039.jpg
AGIQA-3K-full,midjourney_lowstep_040,AGIQA-1bdd03baf926,midjourney,train,midjourney_lowstep_040.jpg
AGIQA-3K-full,midjourney_lowstep_041,AGIQA-b5139fecf4ac,midjourney,test,midjourney_lowstep_041.jpg
AGIQA-3K-full,midjourney_lowstep_042,AGIQA-b93c19ff75f8,midjourney,train,midjourney_lowstep_042.jpg
AGIQA-3K-full,midjourney_lowstep_043,AGIQA-aeb19603c48e,midjourney,train,midjourney_lowstep_043.jpg
AGIQA-3K-full,midjourney_lowstep_044,AGIQA-02bef5c360e8,midjourney,train,midjourney_lowstep_044.jpg
AGIQA-3K-full,midjourney_lowstep_046,AGIQA-3d5b4a0897ba,midjourney,train,midjourney_lowstep_046.jpg
AGIQA-3K-full,midjourney_lowstep_047,AGIQA-02d4f0376aa1,midjourney,test,midjourney_lowstep_047.jpg
AGIQA-3K-full,midjourney_lowstep_048,AGIQA-cba821e04d7f,midjourney,val,midjourney_lowstep_048.jpg
AGIQA-3K-full,midjourney_lowstep_049,AGIQA-2156f8055773,midjourney,train,midjourney_lowstep_049.jpg
AGIQA-3K-full,midjourney_lowstep_050,AGIQA-15a87eed536a,midjourney,train,midjourney_lowstep_050.jpg
AGIQA-3K-full,midjourney_lowstep_051,AGIQA-bc7e65d64dc1,midjourney,train,midjourney_lowstep_051.jpg
AGIQA-3K-full,midjourney_lowstep_052,AGIQA-b2ca21ea25ce,midjourney,train,midjourney_lowstep_052.jpg
AGIQA-3K-full,midjourney_lowstep_053,AGIQA-305317b84702,midjourney,test,midjourney_lowstep_053.jpg
AGIQA-3K-full,midjourney_lowstep_054,AGIQA-94c6cce5b494,midjourney,test,midjourney_lowstep_054.jpg
AGIQA-3K-full,midjourney_lowstep_055,AGIQA-270ab27b4cc3,midjourney,test,midjourney_lowstep_055.jpg
AGIQA-3K-full,midjourney_lowstep_056,AGIQA-ee79cf3a1533,midjourney,train,midjourney_lowstep_056.jpg
AGIQA-3K-full,midjourney_lowstep_057,AGIQA-3e01a171ef14,midjourney,train,midjourney_lowstep_057.jpg
AGIQA-3K-full,midjourney_lowstep_058,AGIQA-7a4d12587948,midjourney,train,midjourney_lowstep_058.jpg
AGIQA-3K-full,midjourney_lowstep_059,AGIQA-93fc7fc78148,midjourney,test,midjourney_lowstep_059.jpg
AGIQA-3K-full,midjourney_lowstep_060,AGIQA-b3af04d6b4f7,midjourney,train,midjourney_lowstep_060.jpg
AGIQA-3K-full,midjourney_lowstep_061,AGIQA-3afb49bd87b2,midjourney,test,midjourney_lowstep_061.jpg
AGIQA-3K-full,midjourney_lowstep_062,AGIQA-4bd827546f3c,midjourney,train,midjourney_lowstep_062.jpg
AGIQA-3K-full,midjourney_lowstep_063,AGIQA-4bfc1ce9717d,midjourney,test,midjourney_lowstep_063.jpg
AGIQA-3K-full,midjourney_lowstep_064,AGIQA-0a62a7327a97,midjourney,train,midjourney_lowstep_064.jpg
AGIQA-3K-full,midjourney_lowstep_065,AGIQA-1884d73ea603,midjourney,train,midjourney_lowstep_065.jpg
AGIQA-3K-full,midjourney_lowstep_066,AGIQA-4d874861883d,midjourney,train,midjourney_lowstep_066.jpg
AGIQA-3K-full,midjourney_lowstep_067,AGIQA-36c7ff486bf4,midjourney,train,midjourney_lowstep_067.jpg
AGIQA-3K-full,midjourney_lowstep_068,AGIQA-219765781124,midjourney,train,midjourney_lowstep_068.jpg
AGIQA-3K-full,midjourney_lowstep_069,AGIQA-f2c705d91de0,midjourney,train,midjourney_lowstep_069.jpg
AGIQA-3K-full,midjourney_lowstep_070,AGIQA-7a34b7800c8c,midjourney,train,midjourney_lowstep_070.jpg
AGIQA-3K-full,midjourney_lowstep_071,AGIQA-26e9b65319ac,midjourney,train,midjourney_lowstep_071.jpg
AGIQA-3K-full,midjourney_lowstep_072,AGIQA-83501ba9c92d,midjourney,train,midjourney_lowstep_072.jpg
AGIQA-3K-full,midjourney_lowstep_073,AGIQA-39896a46302d,midjourney,train,midjourney_lowstep_073.jpg
AGIQA-3K-full,midjourney_lowstep_074,AGIQA-5da8e22af7e1,midjourney,test,midjourney_lowstep_074.jpg
AGIQA-3K-full,midjourney_lowstep_075,AGIQA-e9d4dffbb822,midjourney,train,midjourney_lowstep_075.jpg
AGIQA-3K-full,midjourney_lowstep_076,AGIQA-afb2cac1ef8f,midjourney,train,midjourney_lowstep_076.jpg
AGIQA-3K-full,midjourney_lowstep_077,AGIQA-b363c8123684,midjourney,train,midjourney_lowstep_077.jpg
AGIQA-3K-full,midjourney_lowstep_078,AGIQA-b46354dc17d7,midjourney,train,midjourney_lowstep_078.jpg
AGIQA-3K-full,midjourney_lowstep_079,AGIQA-54f1d577611b,midjourney,train,midjourney_lowstep_079.jpg
AGIQA-3K-full,midjourney_lowstep_080,AGIQA-62039ebf9238,midjourney,val,midjourney_lowstep_080.jpg
AGIQA-3K-full,midjourney_lowstep_081,AGIQA-d3def83b5966,midjourney,train,midjourney_lowstep_081.jpg
AGIQA-3K-full,midjourney_lowstep_082,AGIQA-cf265de7c37e,midjourney,train,midjourney_lowstep_082.jpg
AGIQA-3K-full,midjourney_lowstep_084,AGIQA-74f4e06b1a42,midjourney,train,midjourney_lowstep_084.jpg
AGIQA-3K-full,midjourney_lowstep_085,AGIQA-2abccfad8fc0,midjourney,test,midjourney_lowstep_085.jpg
AGIQA-3K-full,midjourney_lowstep_086,AGIQA-1747f1a2a6af,midjourney,train,midjourney_lowstep_086.jpg
AGIQA-3K-full,midjourney_lowstep_087,AGIQA-7ebd987a0c9d,midjourney,train,midjourney_lowstep_087.jpg
AGIQA-3K-full,midjourney_lowstep_088,AGIQA-e34e3aaae310,midjourney,test,midjourney_lowstep_088.jpg
AGIQA-3K-full,midjourney_lowstep_089,AGIQA-816e47e299de,midjourney,test,midjourney_lowstep_089.jpg
AGIQA-3K-full,midjourney_lowstep_090,AGIQA-1197c8ae3ee4,midjourney,val,midjourney_lowstep_090.jpg
AGIQA-3K-full,midjourney_lowstep_091,AGIQA-feb2058c681e,midjourney,train,midjourney_lowstep_091.jpg
AGIQA-3K-full,midjourney_lowstep_092,AGIQA-c71137b2c51a,midjourney,train,midjourney_lowstep_092.jpg
AGIQA-3K-full,midjourney_lowstep_093,AGIQA-ee97a207c282,midjourney,train,midjourney_lowstep_093.jpg
AGIQA-3K-full,midjourney_lowstep_094,AGIQA-7f624ef10c68,midjourney,train,midjourney_lowstep_094.jpg
AGIQA-3K-full,midjourney_lowstep_095,AGIQA-7b69fd0727e0,midjourney,test,midjourney_lowstep_095.jpg
AGIQA-3K-full,midjourney_lowstep_096,AGIQA-2c5ac90ad3a2,midjourney,test,midjourney_lowstep_096.jpg
AGIQA-3K-full,midjourney_lowstep_097,AGIQA-014fd2ea1608,midjourney,train,midjourney_lowstep_097.jpg
AGIQA-3K-full,midjourney_lowstep_098,AGIQA-b54a8612f6ee,midjourney,train,midjourney_lowstep_098.jpg
AGIQA-3K-full,midjourney_lowstep_099,AGIQA-f235fa2da3be,midjourney,test,midjourney_lowstep_099.jpg
AGIQA-3K-full,midjourney_lowstep_100,AGIQA-abc1c7e34703,midjourney,train,midjourney_lowstep_100.jpg
AGIQA-3K-full,midjourney_lowstep_101,AGIQA-0c9dbafc59fd,midjourney,train,midjourney_lowstep_101.jpg
AGIQA-3K-full,midjourney_lowstep_102,AGIQA-b81bc55a8c04,midjourney,test,midjourney_lowstep_102.jpg
AGIQA-3K-full,midjourney_lowstep_103,AGIQA-78a9d596c8e2,midjourney,train,midjourney_lowstep_103.jpg
AGIQA-3K-full,midjourney_lowstep_104,AGIQA-3928f0e8749e,midjourney,train,midjourney_lowstep_104.jpg
AGIQA-3K-full,midjourney_lowstep_105,AGIQA-2a821ca75a7f,midjourney,train,midjourney_lowstep_105.jpg
AGIQA-3K-full,midjourney_lowstep_106,AGIQA-59dc946e81a2,midjourney,train,midjourney_lowstep_106.jpg
AGIQA-3K-full,midjourney_lowstep_107,AGIQA-03c8e945e5e6,midjourney,train,midjourney_lowstep_107.jpg
AGIQA-3K-full,midjourney_lowstep_108,AGIQA-644129240816,midjourney,test,midjourney_lowstep_108.jpg
AGIQA-3K-full,midjourney_lowstep_109,AGIQA-ea81604fe371,midjourney,train,midjourney_lowstep_109.jpg
AGIQA-3K-full,midjourney_lowstep_110,AGIQA-f43114d1ab3a,midjourney,test,midjourney_lowstep_110.jpg
AGIQA-3K-full,midjourney_lowstep_111,AGIQA-eda6cf20fa3c,midjourney,test,midjourney_lowstep_111.jpg
