dataset,sample_id,prompt_id,client_id,split,official_filename
AIGCIQA2023,aigciqa2023_DALLE_431,AIGCIQA-007,DALLE,train,007-4.png
AIGCIQA2023,aigciqa2023_DALLE_685,AIGCIQA-071,DALLE,val,071-2.png
AIGCIQA2023,aigciqa2023_DALLE_721,AIGCIQA-080,DALLE,train,080-2.png
AIGCIQA2023,aigciqa2023_DALLE_727,AIGCIQA-081,DALLE,test,081-4.png
AIGCIQA2023,aigciqa2023_DALLE_518,AIGCIQA-029,DALLE,val,029-3.png
AIGCIQA2023,aigciqa2023_DALLE_532,AIGCIQA-033,DALLE,train,033-1.png
AIGCIQA2023,aigciqa2023_DALLE_629,AIGCIQA-057,DALLE,val,057-2.png
AIGCIQA2023,aigciqa2023_DALLE_605,AIGCIQA-051,DALLE,train,051-2.png
AIGCIQA2023,aigciqa2023_DALLE_445,AIGCIQA-011,DALLE,test,011-2.png
AIGCIQA2023,aigciqa2023_DALLE_456,AIGCIQA-014,DALLE,test,014-1.png
AIGCIQA2023,aigciqa2023_DALLE_508,AIGCIQA-027,DALLE,val,027-1.png
AIGCIQA2023,aigciqa2023_DALLE_599,AIGCIQA-049,DALLE,train,049-4.png
AIGCIQA2023,aigciqa2023_DALLE_427,AIGCIQA-006,DALLE,train,006-4.png
AIGCIQA2023,aigciqa2023_DALLE_700,AIGCIQA-075,DALLE,test,075-1.png
AIGCIQA2023,aigciqa2023_DALLE_652,AIGCIQA-063,DALLE,train,063-1.png
AIGCIQA2023,aigciqa2023_DALLE_790,AIGCIQA-097,DALLE,val,097-3.png
AIGCIQA2023,aigciqa2023_DALLE_707,AIGCIQA-076,DALLE,train,076-4.png
AIGCIQA2023,aigciqa2023_DALLE_680,AIGCIQA-070,DALLE,train,070-1.png
AIGCIQA2023,aigciqa2023_DALLE_645,AIGCIQA-061,DALLE,train,061-2.png
AIGCIQA2023,aigciqa2023_DALLE_719,AIGCIQA-079,DALLE,train,079-4.png
AIGCIQA2023,aigciqa2023_DALLE_733,AIGCIQA-083,DALLE,train,083-2.png
AIGCIQA2023,aigciqa2023_DALLE_526,AIGCIQA-031,DALLE,test,031-3.png
AIGCIQA2023,aigciqa2023_DALLE_676,AIGCIQA-069,DALLE,test,069-1.png
AIGCIQA2023,aigciqa2023_DALLE_578,AIGCIQA-044,DALLE,train,044-3.png
AIGCIQA2023,aigciqa2023_DALLE_781,AIGCIQA-095,DALLE,val,095-2.png
AIGCIQA2023,aigciqa2023_DALLE_449,AIGCIQA-012,DALLE,train,012-2.png
AIGCIQA2023,aigciqa2023_DALLE_547,AIGCIQA-036,DALLE,train,036-4.png
AIGCIQA2023,aigciqa2023_DALLE_561,AIGCIQA-040,DALLE,train,040-2.png
AIGCIQA2023,aigciqa2023_DALLE_662,AIGCIQA-065,DALLE,train,065-3.png
AIGCIQA2023,aigciqa2023_DALLE_506,AIGCIQA-026,DALLE,train,026-3.png
AIGCIQA2023,aigciqa2023_DALLE_729,AIGCIQA-082,DALLE,train,082-2.png
AIGCIQA2023,aigciqa2023_DALLE_772,AIGCIQA-093,DALLE,val,093-1.png
AIGCIQA2023,aigciqa2023_DALLE_596,AIGCIQA-049,DALLE,train,049-1.png
AIGCIQA2023,aigciqa2023_DALLE_617,AIGCIQA-054,DALLE,test,054-2.png
AIGCIQA2023,aigciqa2023_DALLE_730,AIGCIQA-082,DALLE,train,082-3.png
AIGCIQA2023,aigciqa2023_DALLE_750,AIGCIQA-087,DALLE,train,087-3.png
AIGCIQA2023,aigciqa2023_DALLE_462,AIGCIQA-015,DALLE,train,015-3.png
AIGCIQA2023,aigciqa2023_DALLE_411,AIGCIQA-002,DALLE,train,002-4.png
AIGCIQA2023,aigciqa2023_DALLE_406,AIGCIQA-001,DALLE,train,001-3.png
AIGCIQA2023,aigciqa2023_DALLE_437,AIGCIQA-009,DALLE,train,009-2.png
AIGCIQA2023,aigciqa2023_DALLE_450,AIGCIQA-012,DALLE,train,012-3.png
AIGCIQA2023,aigciqa2023_DALLE_773,AIGCIQA-093,DALLE,val,093-2.png
AIGCIQA2023,aigciqa2023_DALLE_777,AIGCIQA-094,DALLE,test,094-2.png
AIGCIQA2023,aigciqa2023_DALLE_751,AIGCIQA-087,DALLE,train,087-4.png
AIGCIQA2023,aigciqa2023_DALLE_572,AIGCIQA-043,DALLE,train,043-1.png
AIGCIQA2023,aigciqa2023_DALLE_460,AIGCIQA-015,DALLE,train,015-1.png
AIGCIQA2023,aigciqa2023_DALLE_592,AIGCIQA-048,DALLE,train,048-1.png
AIGCIQA2023,aigciqa2023_DALLE_643,AIGCIQA-060,DALLE,train,060-4.png
AIGCIQA2023,aigciqa2023_DALLE_681,AIGCIQA-070,DALLE,train,070-2.png
AIGCIQA2023,aigciqa2023_DALLE_795,AIGCIQA-098,DALLE,train,098-4.png
AIGCIQA2023,aigciqa2023_DALLE_571,AIGCIQA-042,DALLE,train,042-4.png
AIGCIQA2023,aigciqa2023_DALLE_545,AIGCIQA-036,DALLE,train,036-2.png
AIGCIQA2023,aigciqa2023_DALLE_443,AIGCIQA-010,DALLE,train,010-4.png
AIGCIQA2023,aigciqa2023_DALLE_486,AIGCIQA-021,DALLE,train,021-3.png
AIGCIQA2023,aigciqa2023_DALLE_642,AIGCIQA-060,DALLE,train,060-3.png
AIGCIQA2023,aigciqa2023_DALLE_509,AIGCIQA-027,DALLE,val,027-2.png
AIGCIQA2023,aigciqa2023_DALLE_663,AIGCIQA-065,DALLE,train,065-4.png
AIGCIQA2023,aigciqa2023_DALLE_783,AIGCIQA-095,DALLE,val,095-4.png
AIGCIQA2023,aigciqa2023_DALLE_638,AIGCIQA-059,DALLE,train,059-3.png
AIGCIQA2023,aigciqa2023_DALLE_564,AIGCIQA-041,DALLE,train,041-1.png
AIGCIQA2023,aigciqa2023_DALLE_689,AIGCIQA-072,DALLE,train,072-2.png
AIGCIQA2023,aigciqa2023_DALLE_760,AIGCIQA-090,DALLE,train,090-1.png
AIGCIQA2023,aigciqa2023_DALLE_546,AIGCIQA-036,DALLE,train,036-3.png
AIGCIQA2023,aigciqa2023_DALLE_555,AIGCIQA-038,DALLE,train,038-4.png
AIGCIQA2023,aigciqa2023_DALLE_694,AIGCIQA-073,DALLE,train,073-3.png
AIGCIQA2023,aigciqa2023_DALLE_607,AIGCIQA-051,DALLE,train,051-4.png
AIGCIQA2023,aigciqa2023_DALLE_554,AIGCIQA-038,DALLE,train,038-3.png
AIGCIQA2023,aigciqa2023_DALLE_489,AIGCIQA-022,DALLE,train,022-2.png
AIGCIQA2023,aigciqa2023_DALLE_594,AIGCIQA-048,DALLE,train,048-3.png
AIGCIQA2023,aigciqa2023_DALLE_615,AIGCIQA-053,DALLE,val,053-4.png
AIGCIQA2023,aigciqa2023_DALLE_787,AIGCIQA-096,DALLE,train,096-4.png
AIGCIQA2023,aigciqa2023_DALLE_766,AIGCIQA-091,DALLE,train,091-3.png
AIGCIQA2023,aigciqa2023_DALLE_551,AIGCIQA-037,DALLE,train,037-4.png
AIGCIQA2023,aigciqa2023_DALLE_606,AIGCIQA-051,DALLE,train,051-3.png
AIGCIQA2023,aigciqa2023_DALLE_567,AIGCIQA-041,DALLE,train,041-4.png
AIGCIQA2023,aigciqa2023_DALLE_609,AIGCIQA-052,DALLE,train,052-2.png
AIGCIQA2023,aigciqa2023_DALLE_558,AIGCIQA-039,DALLE,train,039-3.png
AIGCIQA2023,aigciqa2023_DALLE_659,AIGCIQA-064,DALLE,val,064-4.png
AIGCIQA2023,aigciqa2023_DALLE_553,AIGCIQA-038,DALLE,train,038-2.png
AIGCIQA2023,aigciqa2023_DALLE_463,AIGCIQA-015,DALLE,train,015-4.png
AIGCIQA2023,aigciqa2023_DALLE_704,AIGCIQA-076,DALLE,train,076-1.png
AIGCIQA2023,aigciqa2023_DALLE_716,AIGCIQA-079,DALLE,train,079-1.png
AIGCIQA2023,aigciqa2023_DALLE_722,AIGCIQA-080,DALLE,train,080-3.png
AIGCIQA2023,aigciqa2023_DALLE_767,AIGCIQA-091,DALLE,train,091-4.png
AIGCIQA2023,aigciqa2023_DALLE_763,AIGCIQA-090,DALLE,train,090-4.png
AIGCIQA2023,aigciqa2023_DALLE_500,AIGCIQA-025,DALLE,val,025-1.png
AIGCIQA2023,aigciqa2023_DALLE_675,AIGCIQA-068,DALLE,train,068-4.png
AIGCIQA2023,aigciqa2023_DALLE_666,AIGCIQA-066,DALLE,train,066-3.png
AIGCIQA2023,aigciqa2023_DALLE_400,AIGCIQA-000,DALLE,val,000-1.png
AIGCIQA2023,aigciqa2023_DALLE_703,AIGCIQA-075,DALLE,test,075-4.png
AIGCIQA2023,aigciqa2023_DALLE_791,AIGCIQA-097,DALLE,val,097-4.png
AIGCIQA2023,aigciqa2023_DALLE_530,AIGCIQA-032,DALLE,train,032-3.png
AIGCIQA2023,aigciqa2023_DALLE_497,AIGCIQA-024,DALLE,train,024-2.png
AIGCIQA2023,aigciqa2023_DALLE_695,AIGCIQA-073,DALLE,train,073-4.png
AIGCIQA2023,aigciqa2023_DALLE_597,AIGCIQA-049,DALLE,train,049-2.png
AIGCIQA2023,aigciqa2023_DALLE_714,AIGCIQA-078,DALLE,train,078-3.png
AIGCIQA2023,aigciqa2023_DALLE_661,AIGCIQA-065,DALLE,train,065-2.png
AIGCIQA2023,aigciqa2023_DALLE_623,AIGCIQA-055,DALLE,train,055-4.png
AIGCIQA2023,aigciqa2023_DALLE_560,AIGCIQA-040,DALLE,train,040-1.png
AIGCIQA2023,aigciqa2023_DALLE_576,AIGCIQA-044,DALLE,train,044-1.png
AIGCIQA2023,aigciqa2023_DALLE_622,AIGCIQA-055,DALLE,train,055-3.png
AIGCIQA2023,aigciqa2023_DALLE_705,AIGCIQA-076,DALLE,train,076-2.png
AIGCIQA2023,aigciqa2023_DALLE_738,AIGCIQA-084,DALLE,val,084-3.png
AIGCIQA2023,aigciqa2023_DALLE_736,AIGCIQA-084,DALLE,val,084-1.png
AIGCIQA2023,aigciqa2023_DALLE_535,AIGCIQA-033,DALLE,train,033-4.png
AIGCIQA2023,aigciqa2023_DALLE_697,AIGCIQA-074,DALLE,train,074-2.png
AIGCIQA2023,aigciqa2023_DALLE_745,AIGCIQA-086,DALLE,test,086-2.png
AIGCIQA2023,aigciqa2023_DALLE_533,AIGCIQA-033,DALLE,train,033-2.png
AIGCIQA2023,aigciqa2023_DALLE_459,AIGCIQA-014,DALLE,test,014-4.png
AIGCIQA2023,aigciqa2023_DALLE_414,AIGCIQA-003,DALLE,test,003-3.png
AIGCIQA2023,aigciqa2023_DALLE_569,AIGCIQA-042,DALLE,train,042-2.png
AIGCIQA2023,aigciqa2023_DALLE_674,AIGCIQA-068,DALLE,train,068-3.png
AIGCIQA2023,aigciqa2023_DALLE_725,AIGCIQA-081,DALLE,test,081-2.png
AIGCIQA2023,aigciqa2023_DALLE_660,AIGCIQA-065,DALLE,train,065-1.png
AIGCIQA2023,aigciqa2023_DALLE_731,AIGCIQA-082,DALLE,train,082-4.png
AIGCIQA2023,aigciqa2023_DALLE_723,AIGCIQA-080,DALLE,train,080-4.png
AIGCIQA2023,aigciqa2023_DALLE_435,AIGCIQA-008,DALLE,train,008-4.png
AIGCIQA2023,aigciqa2023_DALLE_542,AIGCIQA-035,DALLE,test,035-3.png
AIGCIQA2023,aigciqa2023_DALLE_568,AIGCIQA-042,DALLE,train,042-1.png
AIGCIQA2023,aigciqa2023_DALLE_604,AIGCIQA-051,DALLE,train,051-1.png
AIGCIQA2023,aigciqa2023_DALLE_498,AIGCIQA-024,DALLE,train,024-3.png
AIGCIQA2023,aigciqa2023_DALLE_746,AIGCIQA-086,DALLE,test,086-3.png
AIGCIQA2023,aigciqa2023_DALLE_514,AIGCIQA-028,DALLE,test,028-3.png
AIGCIQA2023,aigciqa2023_DALLE_516,AIGCIQA-029,DALLE,val,029-1.png
AIGCIQA2023,aigciqa2023_DALLE_556,AIGCIQA-039,DALLE,train,039-1.png
AIGCIQA2023,aigciqa2023_DALLE_579,AIGCIQA-044,DALLE,train,044-4.png
AIGCIQA2023,aigciqa2023_DALLE_635,AIGCIQA-058,DALLE,train,058-4.png
AIGCIQA2023,aigciqa2023_DALLE_502,AIGCIQA-025,DALLE,val,025-3.png
AIGCIQA2023,aigciqa2023_DALLE_513,AIGCIQA-028,DALLE,test,028-2.png
AIGCIQA2023,aigciqa2023_DALLE_640,AIGCIQA-060,DALLE,train,060-1.png
AIGCIQA2023,aigciqa2023_DALLE_419,AIGCIQA-004,DALLE,test,004-4.png
AIGCIQA2023,aigciqa2023_DALLE_595,AIGCIQA-048,DALLE,train,048-4.png
AIGCIQA2023,aigciqa2023_DALLE_455,AIGCIQA-013,DALLE,test,013-4.png
AIGCIQA2023,aigciqa2023_DALLE_481,AIGCIQA-020,DALLE,train,020-2.png
AIGCIQA2023,aigciqa2023_DALLE_536,AIGCIQA-034,DALLE,train,034-1.png
AIGCIQA2023,aigciqa2023_DALLE_758,AIGCIQA-089,DALLE,val,089-3.png
AIGCIQA2023,aigciqa2023_DALLE_742,AIGCIQA-085,DALLE,train,085-3.png
AIGCIQA2023,aigciqa2023_DALLE_610,AIGCIQA-052,DALLE,train,052-3.png
AIGCIQA2023,aigciqa2023_DALLE_789,AIGCIQA-097,DALLE,val,097-2.png
AIGCIQA2023,aigciqa2023_DALLE_491,AIGCIQA-022,DALLE,train,022-4.png
AIGCIQA2023,aigciqa2023_DALLE_412,AIGCIQA-003,DALLE,test,003-1.png
AIGCIQA2023,aigciqa2023_DALLE_611,AIGCIQA-052,DALLE,train,052-4.png
AIGCIQA2023,aigciqa2023_DALLE_490,AIGCIQA-022,DALLE,train,022-3.png
AIGCIQA2023,aigciqa2023_DALLE_483,AIGCIQA-020,DALLE,train,020-4.png
AIGCIQA2023,aigciqa2023_DALLE_521,AIGCIQA-030,DALLE,train,030-2.png
AIGCIQA2023,aigciqa2023_DALLE_479,AIGCIQA-019,DALLE,train,019-4.png
AIGCIQA2023,aigciqa2023_DALLE_717,AIGCIQA-079,DALLE,train,079-2.png
AIGCIQA2023,aigciqa2023_DALLE_608,AIGCIQA-052,DALLE,train,052-1.png
AIGCIQA2023,aigciqa2023_DALLE_686,AIGCIQA-071,DALLE,val,071-3.png
AIGCIQA2023,aigciqa2023_DALLE_581,AIGCIQA-045,DALLE,train,045-2.png
AIGCIQA2023,aigciqa2023_DALLE_452,AIGCIQA-013,DALLE,test,013-1.png
AIGCIQA2023,aigciqa2023_DALLE_741,AIGCIQA-085,DALLE,train,085-2.png
AIGCIQA2023,aigciqa2023_DALLE_527,AIGCIQA-031,DALLE,test,031-4.png
AIGCIQA2023,aigciqa2023_DALLE_749,AIGCIQA-087,DALLE,train,087-2.png
AIGCIQA2023,aigciqa2023_DALLE_507,AIGCIQA-026,DALLE,train,026-4.png
AIGCIQA2023,aigciqa2023_DALLE_583,AIGCIQA-045,DALLE,train,045-4.png
AIGCIQA2023,aigciqa2023_DALLE_420,AIGCIQA-005,DALLE,train,005-1.png
AIGCIQA2023,aigciqa2023_DALLE_586,AIGCIQA-046,DALLE,train,046-3.png
AIGCIQA2023,aigciqa2023_DALLE_557,AIGCIQA-039,DALLE,train,039-2.png
AIGCIQA2023,aigciqa2023_DALLE_421,AIGCIQA-005,DALLE,train,005-2.png
AIGCIQA2023,aigciqa2023_DALLE_465,AIGCIQA-016,DALLE,train,016-2.png
AIGCIQA2023,aigciqa2023_DALLE_620,AIGCIQA-055,DALLE,train,055-1.png
AIGCIQA2023,aigciqa2023_DALLE_475,AIGCIQA-018,DALLE,train,018-4.png
AIGCIQA2023,aigciqa2023_DALLE_782,AIGCIQA-095,DALLE,val,095-3.png
AIGCIQA2023,aigciqa2023_DALLE_698,AIGCIQA-074,DALLE,train,074-3.png
AIGCIQA2023,aigciqa2023_DALLE_589,AIGCIQA-047,DALLE,train,047-2.png
AIGCIQA2023,aigciqa2023_DALLE_418,AIGCIQA-004,DALLE,test,004-3.png
AIGCIQA2023,aigciqa2023_DALLE_679,AIGCIQA-069,DALLE,test,069-4.png
AIGCIQA2023,aigciqa2023_DALLE_476,AIGCIQA-019,DALLE,train,019-1.png
AIGCIQA2023,aigciqa2023_DALLE_753,AIGCIQA-088,DALLE,val,088-2.png
AIGCIQA2023,aigciqa2023_DALLE_438,AIGCIQA-009,DALLE,train,009-3.png
AIGCIQA2023,aigciqa2023_DALLE_457,AIGCIQA-014,DALLE,test,014-2.png
AIGCIQA2023,aigciqa2023_DALLE_404,AIGCIQA-001,DALLE,train,001-1.png
AIGCIQA2023,aigciqa2023_DALLE_687,AIGCIQA-071,DALLE,val,071-4.png
AIGCIQA2023,aigciqa2023_DALLE_618,AIGCIQA-054,DALLE,test,054-3.png
AIGCIQA2023,aigciqa2023_DALLE_761,AIGCIQA-090,DALLE,train,090-2.png
AIGCIQA2023,aigciqa2023_DALLE_682,AIGCIQA-070,DALLE,train,070-3.png
AIGCIQA2023,aigciqa2023_DALLE_626,AIGCIQA-056,DALLE,train,056-3.png
AIGCIQA2023,aigciqa2023_DALLE_779,AIGCIQA-094,DALLE,test,094-4.png
AIGCIQA2023,aigciqa2023_DALLE_482,AIGCIQA-020,DALLE,train,020-3.png
AIGCIQA2023,aigciqa2023_DALLE_534,AIGCIQA-033,DALLE,train,033-3.png
AIGCIQA2023,aigciqa2023_DALLE_726,AIGCIQA-081,DALLE,test,081-3.png
AIGCIQA2023,aigciqa2023_DALLE_466,AIGCIQA-016,DALLE,train,016-3.png
AIGCIQA2023,aigciqa2023_DALLE_570,AIGCIQA-042,DALLE,train,042-3.png
AIGCIQA2023,aigciqa2023_DALLE_401,AIGCIQA-000,DALLE,val,000-2.png
AIGCIQA2023,aigciqa2023_DALLE_422,AIGCIQA-005,DALLE,train,005-3.png
AIGCIQA2023,aigciqa2023_DALLE_541,AIGCIQA-035,DALLE,test,035-2.png
AIGCIQA2023,aigciqa2023_DALLE_616,AIGCIQA-054,DALLE,test,054-1.png
AIGCIQA2023,aigciqa2023_DALLE_724,AIGCIQA-081,DALLE,test,081-1.png
AIGCIQA2023,aigciqa2023_DALLE_447,AIGCIQA-011,DALLE,test,011-4.png
AIGCIQA2023,aigciqa2023_DALLE_426,AIGCIQA-006,DALLE,train,006-3.png
AIGCIQA2023,aigciqa2023_DALLE_528,AIGCIQA-032,DALLE,train,032-1.png
AIGCIQA2023,aigciqa2023_DALLE_650,AIGCIQA-062,DALLE,train,062-3.png
AIGCIQA2023,aigciqa2023_DALLE_658,AIGCIQA-064,DALLE,val,064-3.png
AIGCIQA2023,aigciqa2023_Glide_872,AIGCIQA-018,Glide,train,018-1.png
AIGCIQA2023,aigciqa2023_Glide_992,AIGCIQA-048,Glide,train,048-1.png
AIGCIQA2023,aigciqa2023_Glide_1191,AIGCIQA-097,Glide,val,097-4.png
AIGCIQA2023,aigciqa2023_Glide_959,AIGCIQA-039,Glide,train,039-4.png
AIGCIQA2023,aigciqa2023_Glide_1054,AIGCIQA-063,Glide,train,063-3.png
AIGCIQA2023,aigciqa2023_Glide_845,AIGCIQA-011,Glide,test,011-2.png
AIGCIQA2023,aigciqa2023_Glide_1131,AIGCIQA-082,Glide,train,082-4.png
AIGCIQA2023,aigciqa2023_Glide_914,AIGCIQA-028,Glide,test,028-3.png
AIGCIQA2023,aigciqa2023_Glide_1039,AIGCIQA-059,Glide,train,059-4.png
AIGCIQA2023,aigciqa2023_Glide_1020,AIGCIQA-055,Glide,train,055-1.png
AIGCIQA2023,aigciqa2023_Glide_1184,AIGCIQA-096,Glide,train,096-1.png
AIGCIQA2023,aigciqa2023_Glide_1038,AIGCIQA-059,Glide,train,059-3.png
AIGCIQA2023,aigciqa2023_Glide_859,AIGCIQA-014,Glide,test,014-4.png
AIGCIQA2023,aigciqa2023_Glide_1099,AIGCIQA-074,Glide,train,074-4.png
AIGCIQA2023,aigciqa2023_Glide_1094,AIGCIQA-073,Glide,train,073-3.png
AIGCIQA2023,aigciqa2023_Glide_1065,AIGCIQA-066,Glide,train,066-2.png
AIGCIQA2023,aigciqa2023_Glide_811,AIGCIQA-002,Glide,train,002-4.png
AIGCIQA2023,aigciqa2023_Glide_937,AIGCIQA-034,Glide,train,034-2.png
AIGCIQA2023,aigciqa2023_Glide_828,AIGCIQA-007,Glide,train,007-1.png
AIGCIQA2023,aigciqa2023_Glide_1041,AIGCIQA-060,Glide,train,060-2.png
AIGCIQA2023,aigciqa2023_Glide_1135,AIGCIQA-083,Glide,train,083-4.png
AIGCIQA2023,aigciqa2023_Glide_1087,AIGCIQA-071,Glide,val,071-4.png
AIGCIQA2023,aigciqa2023_Glide_970,AIGCIQA-042,Glide,train,042-3.png
AIGCIQA2023,aigciqa2023_Glide_907,AIGCIQA-026,Glide,train,026-4.png
AIGCIQA2023,aigciqa2023_Glide_832,AIGCIQA-008,Glide,train,008-1.png
AIGCIQA2023,aigciqa2023_Glide_948,AIGCIQA-037,Glide,train,037-1.png
AIGCIQA2023,aigciqa2023_Glide_854,AIGCIQA-013,Glide,test,013-3.png
AIGCIQA2023,aigciqa2023_Glide_1108,AIGCIQA-077,Glide,val,077-1.png
AIGCIQA2023,aigciqa2023_Glide_1169,AIGCIQA-092,Glide,train,092-2.png
AIGCIQA2023,aigciqa2023_Glide_867,AIGCIQA-016,Glide,train,016-4.png
AIGCIQA2023,aigciqa2023_Glide_1052,AIGCIQA-063,Glide,train,063-1.png
AIGCIQA2023,aigciqa2023_Glide_1161,AIGCIQA-090,Glide,train,090-2.png
AIGCIQA2023,aigciqa2023_Glide_1127,AIGCIQA-081,Glide,test,081-4.png
AIGCIQA2023,aigciqa2023_Glide_814,AIGCIQA-003,Glide,test,003-3.png
AIGCIQA2023,aigciqa2023_Glide_921,AIGCIQA-030,Glide,train,030-2.png
AIGCIQA2023,aigciqa2023_Glide_1175,AIGCIQA-093,Glide,val,093-4.png
AIGCIQA2023,aigciqa2023_Glide_1089,AIGCIQA-072,Glide,train,072-2.png
AIGCIQA2023,aigciqa2023_Glide_802,AIGCIQA-000,Glide,val,000-3.png
AIGCIQA2023,aigciqa2023_Glide_881,AIGCIQA-020,Glide,train,020-2.png
AIGCIQA2023,aigciqa2023_Glide_1036,AIGCIQA-059,Glide,train,059-1.png
AIGCIQA2023,aigciqa2023_Glide_934,AIGCIQA-033,Glide,train,033-3.png
AIGCIQA2023,aigciqa2023_Glide_1021,AIGCIQA-055,Glide,train,055-2.png
AIGCIQA2023,aigciqa2023_Glide_883,AIGCIQA-020,Glide,train,020-4.png
AIGCIQA2023,aigciqa2023_Glide_964,AIGCIQA-041,Glide,train,041-1.png
AIGCIQA2023,aigciqa2023_Glide_1109,AIGCIQA-077,Glide,val,077-2.png
AIGCIQA2023,aigciqa2023_Glide_1132,AIGCIQA-083,Glide,train,083-1.png
AIGCIQA2023,aigciqa2023_Glide_1171,AIGCIQA-092,Glide,train,092-4.png
AIGCIQA2023,aigciqa2023_Glide_1197,AIGCIQA-099,Glide,train,099-2.png
AIGCIQA2023,aigciqa2023_Glide_825,AIGCIQA-006,Glide,train,006-2.png
AIGCIQA2023,aigciqa2023_Glide_890,AIGCIQA-022,Glide,train,022-3.png
AIGCIQA2023,aigciqa2023_Glide_1080,AIGCIQA-070,Glide,train,070-1.png
AIGCIQA2023,aigciqa2023_Glide_821,AIGCIQA-005,Glide,train,005-2.png
AIGCIQA2023,aigciqa2023_Glide_887,AIGCIQA-021,Glide,train,021-4.png
AIGCIQA2023,aigciqa2023_Glide_1078,AIGCIQA-069,Glide,test,069-3.png
AIGCIQA2023,aigciqa2023_Glide_996,AIGCIQA-049,Glide,train,049-1.png
AIGCIQA2023,aigciqa2023_Glide_1157,AIGCIQA-089,Glide,val,089-2.png
AIGCIQA2023,aigciqa2023_Glide_909,AIGCIQA-027,Glide,val,027-2.png
AIGCIQA2023,aigciqa2023_Glide_896,AIGCIQA-024,Glide,train,024-1.png
AIGCIQA2023,aigciqa2023_Glide_855,AIGCIQA-013,Glide,test,013-4.png
AIGCIQA2023,aigciqa2023_Glide_1194,AIGCIQA-098,Glide,train,098-3.png
AIGCIQA2023,aigciqa2023_Glide_982,AIGCIQA-045,Glide,train,045-3.png
AIGCIQA2023,aigciqa2023_Glide_1000,AIGCIQA-050,Glide,train,050-1.png
AIGCIQA2023,aigciqa2023_Glide_973,AIGCIQA-043,Glide,train,043-2.png
AIGCIQA2023,aigciqa2023_Glide_1128,AIGCIQA-082,Glide,train,082-1.png
AIGCIQA2023,aigciqa2023_Glide_866,AIGCIQA-016,Glide,train,016-3.png
AIGCIQA2023,aigciqa2023_Glide_856,AIGCIQA-014,Glide,test,014-1.png
AIGCIQA2023,aigciqa2023_Glide_812,AIGCIQA-003,Glide,test,003-1.png
AIGCIQA2023,aigciqa2023_Glide_986,AIGCIQA-046,Glide,train,046-3.png
AIGCIQA2023,aigciqa2023_Glide_1144,AIGCIQA-086,Glide,test,086-1.png
AIGCIQA2023,aigciqa2023_Glide_1063,AIGCIQA-065,Glide,train,065-4.png
AIGCIQA2023,aigciqa2023_Glide_804,AIGCIQA-001,Glide,train,001-1.png
AIGCIQA2023,aigciqa2023_Glide_863,AIGCIQA-015,Glide,train,015-4.png
AIGCIQA2023,aigciqa2023_Glide_1107,AIGCIQA-076,Glide,train,076-4.png
AIGCIQA2023,aigciqa2023_Glide_968,AIGCIQA-042,Glide,train,042-1.png
AIGCIQA2023,aigciqa2023_Glide_886,AIGCIQA-021,Glide,train,021-3.png
AIGCIQA2023,aigciqa2023_Glide_1066,AIGCIQA-066,Glide,train,066-3.png
AIGCIQA2023,aigciqa2023_Glide_1137,AIGCIQA-084,Glide,val,084-2.png
AIGCIQA2023,aigciqa2023_Glide_1166,AIGCIQA-091,Glide,train,091-3.png
AIGCIQA2023,aigciqa2023_Glide_1174,AIGCIQA-093,Glide,val,093-3.png
AIGCIQA2023,aigciqa2023_Glide_1056,AIGCIQA-064,Glide,val,064-1.png
AIGCIQA2023,aigciqa2023_Glide_987,AIGCIQA-046,Glide,train,046-4.png
AIGCIQA2023,aigciqa2023_Glide_1003,AIGCIQA-050,Glide,train,050-4.png
AIGCIQA2023,aigciqa2023_Glide_933,AIGCIQA-033,Glide,train,033-2.png
AIGCIQA2023,aigciqa2023_Glide_1031,AIGCIQA-057,Glide,val,057-4.png
AIGCIQA2023,aigciqa2023_Glide_1152,AIGCIQA-088,Glide,val,088-1.png
AIGCIQA2023,aigciqa2023_Glide_963,AIGCIQA-040,Glide,train,040-4.png
AIGCIQA2023,aigciqa2023_Glide_957,AIGCIQA-039,Glide,train,039-2.png
AIGCIQA2023,aigciqa2023_Glide_1134,AIGCIQA-083,Glide,train,083-3.png
AIGCIQA2023,aigciqa2023_Glide_1072,AIGCIQA-068,Glide,train,068-1.png
AIGCIQA2023,aigciqa2023_Glide_1189,AIGCIQA-097,Glide,val,097-2.png
AIGCIQA2023,aigciqa2023_Glide_999,AIGCIQA-049,Glide,train,049-4.png
AIGCIQA2023,aigciqa2023_Glide_942,AIGCIQA-035,Glide,test,035-3.png
AIGCIQA2023,aigciqa2023_Glide_1180,AIGCIQA-095,Glide,val,095-1.png
AIGCIQA2023,aigciqa2023_Glide_936,AIGCIQA-034,Glide,train,034-1.png
AIGCIQA2023,aigciqa2023_Glide_819,AIGCIQA-004,Glide,test,004-4.png
AIGCIQA2023,aigciqa2023_Glide_862,AIGCIQA-015,Glide,train,015-3.png
AIGCIQA2023,aigciqa2023_Glide_1028,AIGCIQA-057,Glide,val,057-1.png
AIGCIQA2023,aigciqa2023_Glide_930,AIGCIQA-032,Glide,train,032-3.png
AIGCIQA2023,aigciqa2023_Glide_875,AIGCIQA-018,Glide,train,018-4.png
AIGCIQA2023,aigciqa2023_Glide_1196,AIGCIQA-099,Glide,train,099-1.png
